GEOID,month,county_unemployment_rate,national_unemployment_rate
190450,09/01/20,5.8,7.7
190450,10/01/20,4.5,6.6
190450,11/01/20,4.8,6.4
190450,12/01/20,5,6.5
190470,01/01/20,5.5,4
190470,02/01/20,4.8,3.8
190470,03/01/20,5.3,4.5
190470,04/01/20,8.7,14.4
190470,05/01/20,6.6,13
190470,06/01/20,6.2,11.2
190470,07/01/20,5.2,10.5
190470,08/01/20,4.3,8.5
190470,09/01/20,3.7,7.7
190470,10/01/20,3.1,6.6
190470,11/01/20,4,6.4
190470,12/01/20,5.5,6.5
190490,01/01/20,2.4,4
190490,02/01/20,2,3.8
190490,03/01/20,2.4,4.5
190490,04/01/20,7.9,14.4
190490,05/01/20,5.8,13
190490,06/01/20,5.1,11.2
190490,07/01/20,4.2,10.5
190490,08/01/20,3.3,8.5
190490,09/01/20,2.9,7.7
190490,10/01/20,2.3,6.6
190490,11/01/20,2.5,6.4
190490,12/01/20,2.8,6.5
190510,01/01/20,3.4,4
190510,02/01/20,2.8,3.8
190510,03/01/20,3.2,4.5
190510,04/01/20,7.5,14.4
190510,05/01/20,5.6,13
190510,06/01/20,5.1,11.2
190510,07/01/20,4.3,10.5
190510,08/01/20,3.7,8.5
190510,09/01/20,3.5,7.7
190510,10/01/20,2.9,6.6
190510,11/01/20,3.1,6.4
190510,12/01/20,3.2,6.5
190530,01/01/20,2.9,4
190530,02/01/20,2.2,3.8
190530,03/01/20,2.8,4.5
190530,04/01/20,7.6,14.4
190530,05/01/20,6.6,13
190530,06/01/20,6.3,11.2
190530,07/01/20,4.9,10.5
190530,08/01/20,3.3,8.5
190530,09/01/20,2.5,7.7
190530,10/01/20,1.9,6.6
190530,11/01/20,2.2,6.4
190530,12/01/20,2.9,6.5
190550,01/01/20,3.3,4
190550,02/01/20,3.1,3.8
190550,03/01/20,3.3,4.5
190550,04/01/20,8.8,14.4
190550,05/01/20,5.8,13
190550,06/01/20,5,11.2
190550,07/01/20,4.2,10.5
190550,08/01/20,3.2,8.5
190550,09/01/20,2.8,7.7
190550,10/01/20,2.4,6.6
190550,11/01/20,2.6,6.4
190550,12/01/20,3.2,6.5
190570,01/01/20,5.2,4
190570,02/01/20,5.1,3.8
190570,03/01/20,5.7,4.5
190570,04/01/20,15.3,14.4
190570,05/01/20,11.9,13
190570,06/01/20,10.5,11.2
190570,07/01/20,7.6,10.5
190570,08/01/20,6.3,8.5
190570,09/01/20,5.8,7.7
190570,10/01/20,5,6.6
190570,11/01/20,5,6.4
190570,12/01/20,5.7,6.5
190590,01/01/20,4.8,4
190590,02/01/20,4.3,3.8
190590,03/01/20,4.5,4.5
190590,04/01/20,13.1,14.4
190590,05/01/20,7.6,13
190590,06/01/20,5.5,11.2
190590,07/01/20,4.5,10.5
190590,08/01/20,3.2,8.5
190590,09/01/20,3.1,7.7
190590,10/01/20,3,6.6
190590,11/01/20,3.2,6.4
190590,12/01/20,4.1,6.5
190610,01/01/20,4,4
190610,02/01/20,3.5,3.8
190610,03/01/20,3.8,4.5
190610,04/01/20,12.6,14.4
190610,05/01/20,10.3,13
190610,06/01/20,7.8,11.2
190610,07/01/20,6.4,10.5
190610,08/01/20,5.1,8.5
190610,09/01/20,4.6,7.7
190610,10/01/20,3.7,6.6
190610,11/01/20,4,6.4
190610,12/01/20,4.3,6.5
190630,01/01/20,3.3,4
190630,02/01/20,3.1,3.8
190630,03/01/20,3.6,4.5
190630,04/01/20,9.7,14.4
190630,05/01/20,7.1,13
190630,06/01/20,8.3,11.2
190630,07/01/20,6.1,10.5
190630,08/01/20,4,8.5
190630,09/01/20,3.4,7.7
190630,10/01/20,3.6,6.6
190630,11/01/20,3.3,6.4
190630,12/01/20,3.7,6.5
190650,01/01/20,5.2,4
190650,02/01/20,4.6,3.8
190650,03/01/20,5.1,4.5
190650,04/01/20,10.4,14.4
190650,05/01/20,7.4,13
190650,06/01/20,6.8,11.2
190650,07/01/20,6.2,10.5
190650,08/01/20,4.5,8.5
190650,09/01/20,3.8,7.7
190650,10/01/20,3.2,6.6
190650,11/01/20,3.7,6.4
190650,12/01/20,4.7,6.5
190670,01/01/20,5.2,4
190670,02/01/20,4.6,3.8
190670,03/01/20,5.8,4.5
190670,04/01/20,13.3,14.4
190670,05/01/20,8,13
190670,06/01/20,7.2,11.2
190670,07/01/20,5.8,10.5
190670,08/01/20,5.6,8.5
190670,09/01/20,4.6,7.7
190670,10/01/20,3.7,6.6
190670,11/01/20,4.1,6.4
190670,12/01/20,4.5,6.5
190690,01/01/20,3.5,4
190690,02/01/20,3.2,3.8
190690,03/01/20,3.4,4.5
190690,04/01/20,7.2,14.4
190690,05/01/20,4.7,13
190690,06/01/20,4.6,11.2
190690,07/01/20,4,10.5
190690,08/01/20,3.1,8.5
190690,09/01/20,2.8,7.7
190690,10/01/20,2.4,6.6
190690,11/01/20,3,6.4
190690,12/01/20,3.4,6.5
190710,01/01/20,2.4,4
190710,02/01/20,2.1,3.8
190710,03/01/20,2.2,4.5
190710,04/01/20,5.6,14.4
190710,05/01/20,4.6,13
190710,06/01/20,4.5,11.2
190710,07/01/20,3.9,10.5
190710,08/01/20,2.8,8.5
190710,09/01/20,2.5,7.7
190710,10/01/20,2,6.6
190710,11/01/20,2.3,6.4
190710,12/01/20,2.6,6.5
190730,01/01/20,2.4,4
190730,02/01/20,2.3,3.8
190730,03/01/20,2.4,4.5
190730,04/01/20,10.2,14.4
190730,05/01/20,7.3,13
190730,06/01/20,6.2,11.2
190730,07/01/20,4.8,10.5
190730,08/01/20,3.6,8.5
190730,09/01/20,3,7.7
190730,10/01/20,2.7,6.6
190730,11/01/20,3,6.4
190730,12/01/20,3.1,6.5
190750,01/01/20,3.4,4
190750,02/01/20,3.2,3.8
190750,03/01/20,3.5,4.5
190750,04/01/20,9.3,14.4
190750,05/01/20,6.9,13
190750,06/01/20,5.6,11.2
190750,07/01/20,4.6,10.5
190750,08/01/20,3.8,8.5
190750,09/01/20,3.3,7.7
190750,10/01/20,2.7,6.6
190750,11/01/20,3.1,6.4
190750,12/01/20,3.3,6.5
190770,01/01/20,4,4
190770,02/01/20,4,3.8
190770,03/01/20,4.1,4.5
190770,04/01/20,10.6,14.4
190770,05/01/20,7.3,13
190770,06/01/20,6.6,11.2
190770,07/01/20,5.1,10.5
190770,08/01/20,4.4,8.5
190770,09/01/20,3.8,7.7
190770,10/01/20,3.1,6.6
190770,11/01/20,3.2,6.4
190770,12/01/20,3.7,6.5
190790,01/01/20,3.3,4
190790,02/01/20,3.1,3.8
190790,03/01/20,3.6,4.5
190790,04/01/20,9,14.4
190790,05/01/20,6.2,13
190790,06/01/20,5.9,11.2
190790,07/01/20,5,10.5
190790,08/01/20,3.9,8.5
190790,09/01/20,3.4,7.7
190790,10/01/20,2.7,6.6
190790,11/01/20,3.2,6.4
190790,12/01/20,3.5,6.5
190810,01/01/20,3.1,4
190810,02/01/20,2.7,3.8
190810,03/01/20,3.2,4.5
190810,04/01/20,11.2,14.4
190810,05/01/20,7.8,13
190810,06/01/20,6.5,11.2
190810,07/01/20,4.9,10.5
190810,08/01/20,3.9,8.5
190810,09/01/20,3.5,7.7
190810,10/01/20,2.8,6.6
190810,11/01/20,3,6.4
190810,12/01/20,3.1,6.5
190830,01/01/20,4.2,4
190830,02/01/20,3.7,3.8
190830,03/01/20,3.6,4.5
190830,04/01/20,8.7,14.4
190830,05/01/20,6.5,13
190830,06/01/20,5.9,11.2
190830,07/01/20,5.4,10.5
190830,08/01/20,4.1,8.5
190830,09/01/20,3.6,7.7
190830,10/01/20,2.9,6.6
190830,11/01/20,3.2,6.4
190830,12/01/20,3.9,6.5
190850,01/01/20,3.1,4
190850,02/01/20,2.9,3.8
190850,03/01/20,3.2,4.5
190850,04/01/20,7.9,14.4
190850,05/01/20,5.9,13
190850,06/01/20,5.8,11.2
190850,07/01/20,4.3,10.5
190850,08/01/20,3.3,8.5
190850,09/01/20,3,7.7
190850,10/01/20,2.7,6.6
190850,11/01/20,2.8,6.4
190850,12/01/20,3.6,6.5
190870,01/01/20,3.7,4
190870,02/01/20,3.3,3.8
190870,03/01/20,3.5,4.5
190870,04/01/20,11.6,14.4
190870,05/01/20,8.9,13
190870,06/01/20,7.5,11.2
190870,07/01/20,5.6,10.5
190870,08/01/20,4.6,8.5
190870,09/01/20,3.9,7.7
190870,10/01/20,3.1,6.6
190870,11/01/20,3.5,6.4
190870,12/01/20,3.8,6.5
190890,01/01/20,4.1,4
190890,02/01/20,3.9,3.8
190890,03/01/20,4.3,4.5
190890,04/01/20,11.2,14.4
190890,05/01/20,5.3,13
190890,06/01/20,4.5,11.2
190890,07/01/20,4.2,10.5
190890,08/01/20,3.2,8.5
190890,09/01/20,2.9,7.7
190890,10/01/20,2.8,6.6
190890,11/01/20,2.7,6.4
190890,12/01/20,3.8,6.5
190910,01/01/20,3.8,4
190910,02/01/20,3.3,3.8
190910,03/01/20,3.8,4.5
190910,04/01/20,9.2,14.4
190910,05/01/20,6.1,13
190910,06/01/20,5.6,11.2
190910,07/01/20,4.3,10.5
190910,08/01/20,3.3,8.5
190910,09/01/20,3,7.7
190910,10/01/20,2.4,6.6
190910,11/01/20,2.6,6.4
190910,12/01/20,3.4,6.5
190930,01/01/20,3.1,4
190930,02/01/20,3,3.8
190930,03/01/20,3.2,4.5
190930,04/01/20,6.3,14.4
190930,05/01/20,4.4,13
190930,06/01/20,4.6,11.2
190930,07/01/20,3.9,10.5
190930,08/01/20,3.4,8.5
190930,09/01/20,3,7.7
190930,10/01/20,2.3,6.6
190930,11/01/20,2.7,6.4
190930,12/01/20,3,6.5
190950,01/01/20,3.3,4
190950,02/01/20,3,3.8
190950,03/01/20,3.3,4.5
190950,04/01/20,10.2,14.4
190950,05/01/20,7.7,13
190950,06/01/20,5.6,11.2
190950,07/01/20,4.4,10.5
190950,08/01/20,3.8,8.5
190950,09/01/20,3,7.7
190950,10/01/20,2.6,6.6
190950,11/01/20,2.7,6.4
190950,12/01/20,3.5,6.5
190970,01/01/20,4.9,4
190970,02/01/20,4.5,3.8
190970,03/01/20,4.6,4.5
190970,04/01/20,11.3,14.4
190970,05/01/20,9.4,13
190970,06/01/20,8.3,11.2
190970,07/01/20,6.8,10.5
190970,08/01/20,5.6,8.5
190970,09/01/20,4.5,7.7
190970,10/01/20,3.9,6.6
190970,11/01/20,4.4,6.4
190970,12/01/20,4.6,6.5
190990,01/01/20,3.8,4
190990,02/01/20,3.5,3.8
190990,03/01/20,3.6,4.5
190990,04/01/20,10.8,14.4
190990,05/01/20,8.4,13
190990,06/01/20,7.1,11.2
190990,07/01/20,6,10.5
190990,08/01/20,4.7,8.5
190990,09/01/20,4.1,7.7
190990,10/01/20,3.4,6.6
190990,11/01/20,4.2,6.4
190990,12/01/20,4.1,6.5
191010,01/01/20,2.9,4
191010,02/01/20,2.5,3.8
191010,03/01/20,3.1,4.5
191010,04/01/20,10.9,14.4
191010,05/01/20,9.6,13
191010,06/01/20,9.8,11.2
191010,07/01/20,7.1,10.5
191010,08/01/20,5.8,8.5
191010,09/01/20,5.1,7.7
191010,10/01/20,4.2,6.6
191010,11/01/20,4,6.4
191010,12/01/20,4.2,6.5
191030,01/01/20,2.3,4
191030,02/01/20,1.9,3.8
191030,03/01/20,2.4,4.5
191030,04/01/20,10.1,14.4
191030,05/01/20,7.8,13
191030,06/01/20,7.1,11.2
191030,07/01/20,6.1,10.5
191030,08/01/20,5.1,8.5
191030,09/01/20,4.3,7.7
191030,10/01/20,3.4,6.6
191030,11/01/20,3.5,6.4
191030,12/01/20,3.7,6.5
191050,01/01/20,5,4
191050,02/01/20,4.7,3.8
191050,03/01/20,5,4.5
191050,04/01/20,11.4,14.4
191050,05/01/20,8.5,13
191050,06/01/20,7.2,11.2
191050,07/01/20,6.1,10.5
191050,08/01/20,4.9,8.5
191050,09/01/20,4.4,7.7
191050,10/01/20,3.1,6.6
191050,11/01/20,3.7,6.4
191050,12/01/20,4.1,6.5
191070,01/01/20,4.3,4
191070,02/01/20,4.4,3.8
191070,03/01/20,4.4,4.5
191070,04/01/20,9.8,14.4
191070,05/01/20,7.3,13
191070,06/01/20,6,11.2
191070,07/01/20,4.9,10.5
191070,08/01/20,4.1,8.5
191070,09/01/20,3.7,7.7
191070,10/01/20,2.8,6.6
191070,11/01/20,3.3,6.4
191070,12/01/20,4.1,6.5
191090,01/01/20,2.9,4
191090,02/01/20,2.7,3.8
191090,03/01/20,3.1,4.5
191090,04/01/20,8.8,14.4
191090,05/01/20,5.9,13
191090,06/01/20,4.8,11.2
191090,07/01/20,4,10.5
191090,08/01/20,3.2,8.5
191090,09/01/20,2.7,7.7
191090,10/01/20,2.2,6.6
191090,11/01/20,2.5,6.4
191090,12/01/20,2.8,6.5
191110,01/01/20,4.7,4
191110,02/01/20,4.2,3.8
191110,03/01/20,4.6,4.5
191110,04/01/20,13.6,14.4
191110,05/01/20,10.5,13
191110,06/01/20,8.2,11.2
191110,07/01/20,6.7,10.5
191110,08/01/20,5.9,8.5
191110,09/01/20,5.2,7.7
191110,10/01/20,4.4,6.6
191110,11/01/20,4.7,6.4
191110,12/01/20,5.3,6.5
191130,01/01/20,3.5,4
191130,02/01/20,3.3,3.8
191130,03/01/20,3.8,4.5
191130,04/01/20,13,14.4
191130,05/01/20,9.6,13
191130,06/01/20,8.8,11.2
191130,07/01/20,7.3,10.5
191130,08/01/20,7,8.5
191130,09/01/20,5.7,7.7
191130,10/01/20,4.5,6.6
191130,11/01/20,4.7,6.4
191130,12/01/20,4.9,6.5
191150,01/01/20,4.2,4
191150,02/01/20,4.2,3.8
191150,03/01/20,4,4.5
191150,04/01/20,10.6,14.4
191150,05/01/20,7.9,13
191150,06/01/20,6,11.2
191150,07/01/20,4.8,10.5
191150,08/01/20,3.9,8.5
191150,09/01/20,3.7,7.7
191150,10/01/20,2.9,6.6
191150,11/01/20,3.6,6.4
191150,12/01/20,4.1,6.5
191170,01/01/20,2.5,4
191170,02/01/20,2.2,3.8
191170,03/01/20,3,4.5
191170,04/01/20,7.3,14.4
191170,05/01/20,5.3,13
191170,06/01/20,4.9,11.2
191170,07/01/20,4.3,10.5
191170,08/01/20,3.4,8.5
191170,09/01/20,3,7.7
191170,10/01/20,2.3,6.6
191170,11/01/20,2.5,6.4
191170,12/01/20,3,6.5
191190,01/01/20,2.6,4
191190,02/01/20,2.3,3.8
191190,03/01/20,2.5,4.5
191190,04/01/20,4.6,14.4
191190,05/01/20,3.4,13
191190,06/01/20,2.8,11.2
191190,07/01/20,2.7,10.5
191190,08/01/20,2,8.5
191190,09/01/20,1.7,7.7
191190,10/01/20,1.4,6.6
191190,11/01/20,1.8,6.4
191190,12/01/20,2.2,6.5
191210,01/01/20,4.9,4
191210,02/01/20,4.6,3.8
191210,03/01/20,4.4,4.5
191210,04/01/20,12.5,14.4
191210,05/01/20,8.7,13
191210,06/01/20,7.6,11.2
191210,07/01/20,5.9,10.5
191210,08/01/20,4.8,8.5
191210,09/01/20,4.3,7.7
191210,10/01/20,3.4,6.6
191210,11/01/20,3.6,6.4
191210,12/01/20,4,6.5
191230,01/01/20,3.1,4
191230,02/01/20,2.8,3.8
191230,03/01/20,3.3,4.5
191230,04/01/20,9.8,14.4
191230,05/01/20,8,13
191230,06/01/20,6.8,11.2
191230,07/01/20,5.8,10.5
191230,08/01/20,4,8.5
191230,09/01/20,3.4,7.7
191230,10/01/20,2.9,6.6
191230,11/01/20,3.3,6.4
191230,12/01/20,3.6,6.5
191250,01/01/20,2.9,4
191250,02/01/20,2.5,3.8
191250,03/01/20,2.7,4.5
191250,04/01/20,8.6,14.4
191250,05/01/20,7.1,13
191250,06/01/20,5.8,11.2
191250,07/01/20,6,10.5
191250,08/01/20,3.3,8.5
191250,09/01/20,3.1,7.7
191250,10/01/20,2.5,6.6
191250,11/01/20,2.8,6.4
191250,12/01/20,3,6.5
191270,01/01/20,7.3,4
191270,02/01/20,6.8,3.8
191270,03/01/20,7.2,4.5
191270,04/01/20,11.5,14.4
191270,05/01/20,9.7,13
191270,06/01/20,8.4,11.2
191270,07/01/20,6.4,10.5
191270,08/01/20,5.6,8.5
191270,09/01/20,4.9,7.7
191270,10/01/20,4.4,6.6
191270,11/01/20,5.2,6.4
191270,12/01/20,7.1,6.5
191290,01/01/20,2.8,4
191290,02/01/20,2.4,3.8
191290,03/01/20,2.6,4.5
191290,04/01/20,8.1,14.4
191290,05/01/20,6,13
191290,06/01/20,5.8,11.2
191290,07/01/20,4.7,10.5
191290,08/01/20,3.5,8.5
191290,09/01/20,3,7.7
191290,10/01/20,2.5,6.6
191290,11/01/20,2.6,6.4
191290,12/01/20,3.1,6.5
191310,01/01/20,2.6,4
191310,02/01/20,2.4,3.8
191310,03/01/20,2.7,4.5
191310,04/01/20,8,14.4
191310,05/01/20,4.9,13
191310,06/01/20,4,11.2
191310,07/01/20,3.4,10.5
191310,08/01/20,2.5,8.5
191310,09/01/20,2.4,7.7
191310,10/01/20,2.4,6.6
191310,11/01/20,2.4,6.4
191310,12/01/20,2.8,6.5
191330,01/01/20,4,4
191330,02/01/20,3.4,3.8
191330,03/01/20,4,4.5
191330,04/01/20,11.1,14.4
191330,05/01/20,7.2,13
191330,06/01/20,5.6,11.2
191330,07/01/20,4.9,10.5
191330,08/01/20,3.9,8.5
191330,09/01/20,3.3,7.7
191330,10/01/20,2.5,6.6
191330,11/01/20,3.4,6.4
191330,12/01/20,3.9,6.5
191350,01/01/20,4,4
191350,02/01/20,3.4,3.8
191350,03/01/20,3.9,4.5
191350,04/01/20,9.9,14.4
191350,05/01/20,7.6,13
191350,06/01/20,7.1,11.2
191350,07/01/20,6.5,10.5
191350,08/01/20,4.8,8.5
191350,09/01/20,4.2,7.7
191350,10/01/20,3.3,6.6
191350,11/01/20,3.3,6.4
191350,12/01/20,4,6.5
191370,01/01/20,3.2,4
191370,02/01/20,2.9,3.8
191370,03/01/20,3.2,4.5
191370,04/01/20,8.4,14.4
191370,05/01/20,7,13
191370,06/01/20,7.1,11.2
191370,07/01/20,5.3,10.5
191370,08/01/20,4.4,8.5
191370,09/01/20,3.8,7.7
191370,10/01/20,3.2,6.6
191370,11/01/20,3.5,6.4
191370,12/01/20,3.8,6.5
191390,01/01/20,3.5,4
191390,02/01/20,3.2,3.8
191390,03/01/20,3.5,4.5
191390,04/01/20,11.8,14.4
191390,05/01/20,11.5,13
191390,06/01/20,8.4,11.2
191390,07/01/20,6.2,10.5
191390,08/01/20,5.2,8.5
191390,09/01/20,4.6,7.7
191390,10/01/20,3.9,6.6
191390,11/01/20,4.4,6.4
191390,12/01/20,4.9,6.5
191410,01/01/20,2.8,4
191410,02/01/20,2.5,3.8
191410,03/01/20,2.7,4.5
191410,04/01/20,6.8,14.4
191410,05/01/20,4.5,13
191410,06/01/20,4.3,11.2
191410,07/01/20,3.7,10.5
191410,08/01/20,3.1,8.5
191410,09/01/20,2.6,7.7
191410,10/01/20,2.1,6.6
191410,11/01/20,2.5,6.4
191410,12/01/20,2.8,6.5
191430,01/01/20,2.5,4
191430,02/01/20,2.3,3.8
191430,03/01/20,2.4,4.5
191430,04/01/20,5.7,14.4
191430,05/01/20,4.2,13
191430,06/01/20,3.8,11.2
191430,07/01/20,3.2,10.5
191430,08/01/20,2.5,8.5
191430,09/01/20,2,7.7
191430,10/01/20,1.7,6.6
191430,11/01/20,1.9,6.4
191430,12/01/20,2.3,6.5
191450,01/01/20,3.2,4
191450,02/01/20,2.7,3.8
191450,03/01/20,3.1,4.5
191450,04/01/20,10.4,14.4
191450,05/01/20,8.3,13
191450,06/01/20,8.7,11.2
191450,07/01/20,5.1,10.5
191450,08/01/20,4.3,8.5
191450,09/01/20,3.6,7.7
191450,10/01/20,3,6.6
191450,11/01/20,3.6,6.4
191450,12/01/20,3.7,6.5
191470,01/01/20,2.7,4
191470,02/01/20,2.8,3.8
191470,03/01/20,3.4,4.5
191470,04/01/20,11,14.4
191470,05/01/20,7.7,13
191470,06/01/20,5.9,11.2
191470,07/01/20,5.2,10.5
191470,08/01/20,4.1,8.5
191470,09/01/20,3.3,7.7
191470,10/01/20,2.8,6.6
191470,11/01/20,3.1,6.4
191470,12/01/20,3.2,6.5
191490,01/01/20,2.8,4
191490,02/01/20,2.3,3.8
191490,03/01/20,2.5,4.5
191490,04/01/20,7.6,14.4
191490,05/01/20,5.2,13
191490,06/01/20,4.9,11.2
191490,07/01/20,4.1,10.5
191490,08/01/20,3.3,8.5
191490,09/01/20,2.8,7.7
191490,10/01/20,2.3,6.6
191490,11/01/20,2.7,6.4
191490,12/01/20,2.9,6.5
191510,01/01/20,2.7,4
191510,02/01/20,2.2,3.8
191510,03/01/20,2.5,4.5
191510,04/01/20,6.4,14.4
191510,05/01/20,5,13
191510,06/01/20,4.9,11.2
191510,07/01/20,4.2,10.5
191510,08/01/20,3.3,8.5
191510,09/01/20,2.9,7.7
191510,10/01/20,2.3,6.6
191510,11/01/20,2.7,6.4
191510,12/01/20,2.9,6.5
191530,01/01/20,3.5,4
191530,02/01/20,3.1,3.8
191530,03/01/20,3.5,4.5
191530,04/01/20,13.1,14.4
191530,05/01/20,9.8,13
191530,06/01/20,8.7,11.2
191530,07/01/20,6.8,10.5
191530,08/01/20,5.7,8.5
191530,09/01/20,5,7.7
191530,10/01/20,4,6.6
191530,11/01/20,4.1,6.4
191530,12/01/20,4.5,6.5
191550,01/01/20,3.2,4
191550,02/01/20,2.8,3.8
191550,03/01/20,3.1,4.5
191550,04/01/20,11.2,14.4
191550,05/01/20,8.5,13
191550,06/01/20,7.9,11.2
191550,07/01/20,6.3,10.5
191550,08/01/20,4.9,8.5
191550,09/01/20,4.1,7.7
191550,10/01/20,3.3,6.6
191550,11/01/20,3.5,6.4
191550,12/01/20,4,6.5
191570,01/01/20,4.1,4
191570,02/01/20,3.4,3.8
191570,03/01/20,3.7,4.5
191570,04/01/20,10.1,14.4
191570,05/01/20,8.8,13
191570,06/01/20,6.2,11.2
191570,07/01/20,5.1,10.5
191570,08/01/20,4.2,8.5
191570,09/01/20,3.5,7.7
191570,10/01/20,3,6.6
191570,11/01/20,3.3,6.4
191570,12/01/20,3.8,6.5
191590,01/01/20,2.9,4
191590,02/01/20,2.8,3.8
191590,03/01/20,3.1,4.5
191590,04/01/20,7.8,14.4
191590,05/01/20,6.2,13
191590,06/01/20,6,11.2
191590,07/01/20,4.5,10.5
191590,08/01/20,3.3,8.5
191590,09/01/20,2.9,7.7
191590,10/01/20,2.3,6.6
191590,11/01/20,2.5,6.4
191590,12/01/20,2.5,6.5
191610,01/01/20,3.3,4
191610,02/01/20,3.1,3.8
191610,03/01/20,2.9,4.5
191610,04/01/20,7,14.4
191610,05/01/20,4.7,13
191610,06/01/20,4.6,11.2
191610,07/01/20,3.6,10.5
191610,08/01/20,2.7,8.5
191610,09/01/20,2.5,7.7
191610,10/01/20,2.2,6.6
191610,11/01/20,2.4,6.4
191610,12/01/20,3.2,6.5
191630,01/01/20,4.2,4
191630,02/01/20,3.7,3.8
191630,03/01/20,4,4.5
191630,04/01/20,14.1,14.4
191630,05/01/20,11.1,13
191630,06/01/20,9.2,11.2
191630,07/01/20,7.8,10.5
191630,08/01/20,6.4,8.5
191630,09/01/20,5.8,7.7
191630,10/01/20,4.8,6.6
191630,11/01/20,4.9,6.4
191630,12/01/20,5.5,6.5
191650,01/01/20,3,4
191650,02/01/20,2.6,3.8
191650,03/01/20,2.8,4.5
191650,04/01/20,8,14.4
191650,05/01/20,5.4,13
191650,06/01/20,4.3,11.2
191650,07/01/20,3.7,10.5
191650,08/01/20,3,8.5
191650,09/01/20,2.7,7.7
191650,10/01/20,2.2,6.6
191650,11/01/20,2.5,6.4
191650,12/01/20,3.1,6.5
191670,01/01/20,2.8,4
191670,02/01/20,2.5,3.8
191670,03/01/20,2.8,4.5
191670,04/01/20,5.5,14.4
191670,05/01/20,3.4,13
191670,06/01/20,3.3,11.2
191670,07/01/20,2.9,10.5
191670,08/01/20,2.2,8.5
191670,09/01/20,1.7,7.7
191670,10/01/20,1.4,6.6
191670,11/01/20,1.7,6.4
191670,12/01/20,2.1,6.5
191690,01/01/20,2.1,4
191690,02/01/20,1.7,3.8
191690,03/01/20,2,4.5
191690,04/01/20,8.1,14.4
191690,05/01/20,5.8,13
191690,06/01/20,5.6,11.2
191690,07/01/20,4.7,10.5
191690,08/01/20,3.5,8.5
191690,09/01/20,2.8,7.7
191690,10/01/20,2.3,6.6
191690,11/01/20,2.4,6.4
191690,12/01/20,2.6,6.5
191710,01/01/20,4.9,4
191710,02/01/20,4.3,3.8
191710,03/01/20,4.7,4.5
191710,04/01/20,8.3,14.4
191710,05/01/20,6.7,13
191710,06/01/20,5.7,11.2
191710,07/01/20,5.5,10.5
191710,08/01/20,4.7,8.5
191710,09/01/20,4.1,7.7
191710,10/01/20,3.4,6.6
191710,11/01/20,3.7,6.4
191710,12/01/20,5.3,6.5
191730,01/01/20,2.4,4
191730,02/01/20,1.9,3.8
191730,03/01/20,2.4,4.5
191730,04/01/20,6.4,14.4
191730,05/01/20,5.2,13
191730,06/01/20,7.5,11.2
191730,07/01/20,4.8,10.5
191730,08/01/20,3,8.5
191730,09/01/20,2.5,7.7
191730,10/01/20,2.3,6.6
191730,11/01/20,2.7,6.4
191730,12/01/20,2.8,6.5
191750,01/01/20,4.1,4
191750,02/01/20,3.8,3.8
191750,03/01/20,4,4.5
191750,04/01/20,12.7,14.4
191750,05/01/20,8.9,13
191750,06/01/20,8.2,11.2
191750,07/01/20,6.6,10.5
191750,08/01/20,5.3,8.5
191750,09/01/20,4.9,7.7
191750,10/01/20,3.8,6.6
191750,11/01/20,4,6.4
191750,12/01/20,4.2,6.5
191770,01/01/20,3.7,4
191770,02/01/20,3.6,3.8
191770,03/01/20,3.5,4.5
191770,04/01/20,10.1,14.4
191770,05/01/20,6.9,13
191770,06/01/20,6.7,11.2
191770,07/01/20,4.8,10.5
191770,08/01/20,4.1,8.5
191770,09/01/20,3.3,7.7
191770,10/01/20,2.7,6.6
191770,11/01/20,2.9,6.4
191770,12/01/20,3.2,6.5
191790,01/01/20,4.3,4
191790,02/01/20,3.8,3.8
191790,03/01/20,4.2,4.5
191790,04/01/20,11.2,14.4
191790,05/01/20,8.8,13
191790,06/01/20,8.4,11.2
191790,07/01/20,6.6,10.5
191790,08/01/20,5.8,8.5
191790,09/01/20,5.2,7.7
191790,10/01/20,4.4,6.6
191790,11/01/20,4.1,6.4
191790,12/01/20,4.7,6.5
191810,01/01/20,3.3,4
191810,02/01/20,3,3.8
191810,03/01/20,3.2,4.5
191810,04/01/20,10.1,14.4
191810,05/01/20,7.1,13
191810,06/01/20,6.3,11.2
191810,07/01/20,5,10.5
191810,08/01/20,3.9,8.5
191810,09/01/20,3.5,7.7
191810,10/01/20,2.8,6.6
191810,11/01/20,3.1,6.4
191810,12/01/20,3.5,6.5
191830,01/01/20,3.7,4
191830,02/01/20,3.3,3.8
191830,03/01/20,3.3,4.5
191830,04/01/20,8.3,14.4
191830,05/01/20,6.4,13
191830,06/01/20,4.9,11.2
191830,07/01/20,4.2,10.5
191830,08/01/20,3.3,8.5
191830,09/01/20,3,7.7
191830,10/01/20,2.5,6.6
191830,11/01/20,2.8,6.4
191830,12/01/20,3.4,6.5
191850,01/01/20,2.9,4
191850,02/01/20,2.6,3.8
191850,03/01/20,2.9,4.5
191850,04/01/20,9.5,14.4
191850,05/01/20,7.1,13
191850,06/01/20,6.3,11.2
191850,07/01/20,5.3,10.5
191850,08/01/20,4,8.5
191850,09/01/20,3.6,7.7
191850,10/01/20,2.9,6.6
191850,11/01/20,3.3,6.4
191850,12/01/20,3.3,6.5
191870,01/01/20,3.7,4
191870,02/01/20,3.5,3.8
191870,03/01/20,3.8,4.5
